0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,19
22/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:30:00,BARCELONA E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
22/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:40:00,SANTA INES E-3,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,78,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,,1
22/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:01:00,BARCELONA E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
22/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:56:00,SANTA FE E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
22/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:09:00,BRASILIA I SECTOR E-8,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,48,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
22/02/2014,CUNDINAMARCA,GUADUAS,Sábado,1:45:00,POPULAR UNO,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25320000,,1
22/02/2014,NARIÑO,PASTO (CT),Sábado,20:00:00,EL PILAR,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,52001000,,1
22/02/2014,NARIÑO,PASTO (CT),Sábado,5:40:00,CANTARANA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52001000,,1
22/02/2014,NARIÑO,SAN ANDRES DE TUMACO,Sábado,16:30:00,LA PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
22/02/2014,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,20:25:00,URBANIZACION GARCIA HERREROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,54001000,,1
22/02/2014,PUTUMAYO,PUERTO ASÍS,Sábado,1:00:00,METROPOLITANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,24,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86568000,,1
22/02/2014,RISARALDA,PEREIRA (CT),Sábado,6:50:00,CAIMALITO,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66001000,,1
22/02/2014,RISARALDA,SANTA ROSA DE CABAL,Sábado,17:10:00,B. EL PARAISO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,66682000,,1
22/02/2014,SANTANDER,BARRANCABERMEJA,Sábado,16:19:00,PABLO ACUÑA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,-,SECUNDARIA,68081000,,1
22/02/2014,TOLIMA,FLANDES,Sábado,20:15:00,SAN LUIS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73275000,,1
22/02/2014,VALLE,BUENAVENTURA,Sábado,16:10:00,LA INMACULADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76109000,,1
22/02/2014,VALLE,BUENAVENTURA,Sábado,14:45:00,VIENTO LIBRE,URBANA,CAÑADUZAL,CONTUNDENTES,A PIE,A PIE,47,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76109000,,1
22/02/2014,VALLE,CALI (CT),Sábado,19:50:00,JOSE MARIA CORDOBA E11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,,1
22/02/2014,VALLE,CALI (CT),Sábado,23:50:00,JOSE M. MARROQUIN II E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,,1
22/02/2014,VALLE,CALI (CT),Sábado,13:50:00,SANTA ANITA E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,62,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
22/02/2014,VALLE,CALI (CT),Sábado,13:40:00,VALLE GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,,1
22/02/2014,VALLE,PALMIRA,Sábado,18:30:00,SAN PEDRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76520000,,1
23/02/2014,ANTIOQUIA,EL BAGRE,Domingo,17:00:00,EL BERRUGOSO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5250000,,1
23/02/2014,ANTIOQUIA,MEDELLÍN (CT),Domingo,18:05:00,NUEVA VILLA DE LA IGUANA C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,,1
23/02/2014,ANTIOQUIA,MEDELLÍN (CT),Domingo,5:10:00,LAS INDEPENDENCIAS C-13,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,,1
23/02/2014,ANTIOQUIA,MEDELLÍN (CT),Domingo,12:49:00,LAS PALMAS C-10,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,UNION LIBRE,-,DESEMPLEADO,-,PRIMARIA,5001000,,1
23/02/2014,ANTIOQUIA,SOPETRÁN,Domingo,12:50:00,MONTE GRANDE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,5761000,,1
23/02/2014,ANTIOQUIA,SOPETRÁN,Domingo,12:50:00,MONTE GRANDE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,5761000,,1
23/02/2014,ANTIOQUIA,TARAZÁ,Domingo,11:00:00,BARRO BLANCO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5790000,,1
23/02/2014,ATLÁNTICO,BARRANQUILLA (CT),Domingo,23:00:00,VILLA SAN PEDRO II,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,,1
23/02/2014,ATLÁNTICO,BARRANQUILLA (CT),Domingo,19:15:00,EVARISTO SURDIZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,UNION LIBRE,-,INDEPENDIENTE,-,SECUNDARIA,8001000,,1
23/02/2014,BOLÍVAR,CALAMAR,Domingo,16:00:00,BARRIO ARRIBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13140000,,1
23/02/2014,BOLÍVAR,CARTAGENA (CT),Domingo,23:58:00,LA MARIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
23/02/2014,CALDAS,LA DORADA,Domingo,1:30:00,VICTORIA REAL,URBANA,ESCENARIOS DEPORTIVOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17380000,,1
23/02/2014,CAQUETÁ,EL DONCELLO,Domingo,12:40:00,VDA.  LAS NIEVES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,62,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,18247000,,1
23/02/2014,CAUCA,MIRANDA,Domingo,2:20:00,CENTRO,URBANA,DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,19455000,,1
23/02/2014,CÓRDOBA,SAHAGÚN,Domingo,19:10:00,CAMILO TORRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,23660000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:00:00,GRANADA NORTE E-11,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:00:00,LIJACA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:30:00,LA PENINSULA E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:40:00,RINCÓN DEL PORVENIR E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:50:00,VILLAS DEL DORADO E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:45:00,CLARET E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
23/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:40:00,LOS OLIVARES E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
23/02/2014,CUNDINAMARCA,EL COLEGIO,Domingo,6:28:00,VER.SANTA CECILIA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,ANALFABETA,25245000,,1
23/02/2014,CUNDINAMARCA,FACATATIVÁ,Domingo,0:00:00,CARTAGENA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25269000,,1
23/02/2014,CUNDINAMARCA,FUNZA,Domingo,0:55:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25286000,,1
23/02/2014,GUAJIRA,RIOHACHA (CT),Domingo,19:20:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44001000,,1
23/02/2014,HUILA,NEIVA (CT),Domingo,3:00:00,ALTO EMAYA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,41001000,,1
23/02/2014,MAGDALENA,CIÉNAGA,Domingo,2:40:00,CARREÑO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47189000,,1
23/02/2014,META,SAN MARTÍN,Domingo,22:00:00,CAMOA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,50689000,,1
23/02/2014,META,VILLAVICENCIO (CT),Domingo,19:00:00,RODEO,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,50001000,,1
23/02/2014,NARIÑO,BARBACOAS,Domingo,11:35:00,CALLE DEL COMERIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52079000,,1
23/02/2014,NARIÑO,CUMBITARA,Domingo,21:00:00,VDA SIDON,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,52233000,,1
23/02/2014,NARIÑO,CUMBITARA,Domingo,21:00:00,VDA SIDON,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,52233000,,1
23/02/2014,NARIÑO,CUMBITARA,Domingo,21:00:00,VDA SIDON,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,52233000,,1
23/02/2014,NARIÑO,IPIALES,Domingo,4:04:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52356000,,1
23/02/2014,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,19:30:00,MARIA GRACIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,,1
23/02/2014,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,0:02:00,BARRIO ANTONIA SANTOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54001000,,1
23/02/2014,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,15:49:00,BARRIO BELEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54001000,,1
23/02/2014,NORTE DE SANTANDER,TEORAMA,Domingo,15:00:00,VEREDA CAÑAVERAL,RURAL,POTREROS,MINA ANTIPERSONA,A PIE,A PIE,27,MASCULINO,SOLTERO,-,EMPLEADO EJERCITO,-,SECUNDARIA,54800000,,1
23/02/2014,QUINDÍO,CALARCA,Domingo,10:32:00,VERSALLES,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,63130000,,1
23/02/2014,SANTANDER,BARRANCABERMEJA,Domingo,20:30:00,CARDALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,68081000,,1
23/02/2014,SANTANDER,CIMITARRA,Domingo,16:30:00,VRDA  EL RODEO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,ANALFABETA,68190000,,1
23/02/2014,SUCRE,COROZAL,Domingo,18:00:00,DULCE NOMBRE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70215000,,1
23/02/2014,SUCRE,COVEÑAS,Domingo,21:30:00,GUAYABAL,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,70221000,,1
23/02/2014,VALLE,BUENAVENTURA,Domingo,9:00:00,ISLA CASCAJAL,RURAL,MAR,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76109000,,2
23/02/2014,VALLE,BUENAVENTURA,Domingo,18:15:00,MIRAFLORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,63,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76109000,,1
23/02/2014,VALLE,CALI (CT),Domingo,20:20:00,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,,1
23/02/2014,VALLE,CALI (CT),Domingo,20:20:00,LAS CEIBAS E7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,56,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76001000,,1
23/02/2014,VALLE,CALI (CT),Domingo,21:50:00,COMPARTIR E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
23/02/2014,VALLE,CALI (CT),Domingo,19:20:00,LAS ORQUIDEAS E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
23/02/2014,VALLE,CALI (CT),Domingo,13:20:00,LOS LAGOS E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
23/02/2014,VALLE,TULUÁ,Domingo,21:00:00,Pueblo Nuevo,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76834000,,1
23/02/2014,VALLE,TULUÁ,Domingo,20:20:00,Portales del Río,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76834000,,1
23/02/2014,VALLE,TULUÁ,Domingo,14:50:00,Villa del Sur,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76834000,,1
24/02/2014,ANTIOQUIA,AMALFI,Lunes,17:00:00,CRUCES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,CASADO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,5031000,,1
24/02/2014,ANTIOQUIA,APARTADÓ,Lunes,10:50:00,NUEVO APARTADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5045000,,1
24/02/2014,ANTIOQUIA,BELLO,Lunes,15:49:00,PEREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5088000,,1
24/02/2014,ANTIOQUIA,CALDAS,Lunes,21:46:00,LA PLAYITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5129000,,1
24/02/2014,ANTIOQUIA,MEDELLÍN (CT),Lunes,20:00:00,POPULAR 1 C-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,,1
24/02/2014,ANTIOQUIA,MEDELLÍN (CT),Lunes,23:38:00,LA MILAGROSA  C-9,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
24/02/2014,ANTIOQUIA,TURBO,Lunes,20:55:00,CGTO. NUEVA COLONIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,,1
24/02/2014,BOLÍVAR,CARTAGENA (CT),Lunes,3:00:00,SAN FERNANDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
24/02/2014,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Lunes,0:30:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,18753000,,1
24/02/2014,CAUCA,EL TAMBO,Lunes,9:30:00,VEREDA URIBE,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,19256000,,1
24/02/2014,CAUCA,POPAYÁN (CT),Lunes,23:00:00,COORSOCIAL,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,,1
24/02/2014,CUNDINAMARCA,CHÍA,Lunes,19:37:00,SAN JOSE,URBANA,FRENTE CONJUNTO - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25175000,,1
24/02/2014,CUNDINAMARCA,FACATATIVÁ,Lunes,0:10:00,SAN RAFAEL,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,25269000,,1
24/02/2014,CUNDINAMARCA,GUASCA,Lunes,19:00:00,VILLA FASE FLORES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,60,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,25322000,,1
24/02/2014,CUNDINAMARCA,SOACHA,Lunes,23:00:00,CAZUCA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25754000,,1
24/02/2014,CUNDINAMARCA,SOACHA,Lunes,22:35:00,SAN BERNARDINO,URBANA,FRENTE A DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25754000,,1
24/02/2014,HUILA,LA PLATA,Lunes,1:05:00,LIBERTADORES I ETAPA,URBANA,HOSPITALES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,41396000,,1
24/02/2014,MAGDALENA,EL BANCO,Lunes,3:10:00,OSCAR PISCIOTI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47245000,,1
24/02/2014,MAGDALENA,PLATO,Lunes,3:00:00,VEREDA PARAPETO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,47555000,,1
24/02/2014,META,SAN CARLOS DE GUAROA,Lunes,8:00:00,VEREDA ISLA CAPRI,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50680000,,1
