0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,20
7/2/2013,ANTIOQUIA,RIONEGRO,Jueves,22:00:00,EL PORVENIR,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5615000,,1
7/2/2013,CAQUETÁ,EL PAUJIL,Jueves,6:00:00,VDA.  LAS PALOMAS,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,18256000,,1
7/2/2013,CAUCA,EL TAMBO,Jueves,18:20:00,VDA SAN ROQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19256000,,1
7/2/2013,CAUCA,PATÍA,Jueves,18:30:00,VDA EL TUNO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19532000,,1
7/2/2013,CAUCA,PATÍA,Jueves,18:30:00,VDA EL TUNO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19532000,,1
7/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:00:00,URB. LA CHUCUA E-8,URBANA,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
7/2/2013,CUNDINAMARCA,SOACHA,Jueves,11:50:00,VILLA SOFIA I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25754000,,1
7/2/2013,HUILA,RIVERA,Jueves,17:30:00,VEREDA LA MEDINA,RURAL,QUEBRADA,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,CONTADURIA PUBLICA,SUPERIOR,41615000,,1
7/2/2013,NARIÑO,PASTO (CT),Jueves,19:15:00,SUMATAMBO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,52001000,,1
7/2/2013,NARIÑO,SAN ANDRES DE TUMACO,Jueves,10:00:00,VEREDA CHAGUI,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,52835000,,1
7/2/2013,NARIÑO,SAN ANDRES DE TUMACO,Jueves,7:10:00,EXPORCOL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
7/2/2013,NARIÑO,SAN ANDRES DE TUMACO,Jueves,7:10:00,EXPORCOL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
7/2/2013,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,14:00:00,BARRIO VIEJO ESCOBAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,-,INDEPENDIENTE,-,SECUNDARIA,54001000,,1
7/2/2013,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,19:15:00,BARRIO COLINAS DEL SALADO,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,,1
7/2/2013,QUINDÍO,ARMENIA (CT),Jueves,7:20:00,LA PATRIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,63001000,,1
7/2/2013,QUINDÍO,ARMENIA (CT),Jueves,23:24:00,SIMON BOLIVAR,URBANA,CASAS DE HABITACION,GRANADA DE MANO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,63001000,,1
7/2/2013,QUINDÍO,CALARCA,Jueves,19:00:00,LLANITOS DE GUARARA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,63130000,,1
7/2/2013,RISARALDA,BELÉN DE UMBRÍA,Jueves,17:25:00,VEREDA PUENTE UMBRIA,RURAL,FRENTE RESTAURANTE,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66088000,,1
7/2/2013,RISARALDA,LA VIRGINIA,Jueves,8:33:00,RESTREPO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,66400000,,1
7/2/2013,RISARALDA,PEREIRA (CT),Jueves,20:40:00,CORREG. (PTO CALDAS),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66001000,,1
7/2/2013,SUCRE,SINCELEJO (CT),Jueves,13:50:00,LA VEGA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,PSICOLOGIA,SUPERIOR,70001000,,1
7/2/2013,TOLIMA,IBAGUÉ (CT),Jueves,6:15:00,LA ISLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,73001000,,1
7/2/2013,VALLE,CALI (CT),Jueves,12:30:00,SAN LUIS E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
7/2/2013,VALLE,JAMUNDÍ,Jueves,23:30:00,CGTO CHAGRES (24-S-01),RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,76364000,,1
7/2/2013,VALLE,LA UNIÓN,Jueves,13:02:00,LAS LAJAS,URBANA,BOMBA DE GASOLINA,ARMA DE FUEGO,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76400000,,1
7/2/2013,VALLE,TRUJILLO,Jueves,9:00:00,PARQUE RECREACIONAL,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,69,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,PRIMARIA,76828000,,1
7/2/2013,VICHADA,PUERTO CARREÑO (CT),Jueves,2:00:00,LAS GRANJAS,RURAL,RIOS,PUNZANTES,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,99001000,,1
8/2/2013,ANTIOQUIA,CAUCASIA,Viernes,21:30:00,VILLA ARABIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,5154000,,1
8/2/2013,ANTIOQUIA,CAUCASIA,Viernes,22:00:00,VILLA ARABIA,URBANA,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,NO REPORTA,-,NO REPORTA,-,NO REPORTADO,5154000,,1
8/2/2013,ANTIOQUIA,MEDELLÍN (CT),Viernes,16:28:00,VEINTE DE JULIO C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
8/2/2013,ANTIOQUIA,MEDELLÍN (CT),Viernes,11:22:00,SAN JOAQUIN C-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR TAXI,A PIE,57,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5001000,,1
8/2/2013,ANTIOQUIA,RIONEGRO,Viernes,14:00:00,PARQUE PRINCIPAL,URBANA,PARQUES,CONTUNDENTES,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5615000,,1
8/2/2013,ANTIOQUIA,RIONEGRO,Viernes,1:30:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SEPARADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5615000,,1
8/2/2013,ATLÁNTICO,SOLEDAD,Viernes,14:10:00,EL PORVENIR,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,8758000,,1
8/2/2013,ATLÁNTICO,SOLEDAD,Viernes,14:10:00,EL PORVENIR,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,8758000,,1
8/2/2013,BOYACÁ,PUERTO BOYACÁ,Viernes,19:34:00,BRISAS DEL MAGDALENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,15572000,,1
8/2/2013,CALDAS,MANIZALES (CT),Viernes,17:45:00,BARRIO GALERIAS,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADA,SECUNDARIA,17001000,,1
8/2/2013,CALDAS,SUPÍA,Viernes,15:30:00,VDA SANTA CRUZ,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,17777000,,1
8/2/2013,CHOCÓ,MEDIO SAN JUAN,Viernes,14:20:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27450000,,1
8/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:30:00,CLARET E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
8/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:30:00,CLARET E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
8/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:02:00,LAS MARGARITAS E-7,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
8/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:47:00,LA ALAMEDA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
8/2/2013,CUNDINAMARCA,FUNZA,Viernes,4:20:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25286000,,1
8/2/2013,CUNDINAMARCA,SOACHA,Viernes,20:57:00,PASO REAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25754000,,1
8/2/2013,HUILA,PITALITO,Viernes,15:00:00,VEREDA REGUEROS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,56,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,41551000,,1
8/2/2013,QUINDÍO,ARMENIA (CT),Viernes,21:20:00,SANTANDER,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,47,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,63001000,,1
8/2/2013,RISARALDA,PEREIRA (CT),Viernes,23:25:00,TERRANOVA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,66001000,,1
8/2/2013,SANTANDER,BUCARAMANGA (CT),Viernes,19:30:00,ANTONIA SANTOS SUR,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,68001000,,1
8/2/2013,SUCRE,SAN MARCOS,Viernes,22:10:00,SUCRE,URBANA,ESTADERO,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,70708000,,1
8/2/2013,VALLE,CALI (CT),Viernes,7:00:00,SANTA ELENA E10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
8/2/2013,VALLE,CALI (CT),Viernes,21:20:00,CIUDADELA FLORALIA E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
8/2/2013,VALLE,CALI (CT),Viernes,9:15:00,ALFONSO LOPEZ II E7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76001000,,1
8/2/2013,VALLE,CALI (CT),Viernes,12:37:00,LOS COMUNEROS I E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
8/2/2013,VALLE,CALI (CT),Viernes,20:24:00,LOS NARANJOS I E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,,1
8/2/2013,VALLE,SEVILLA,Viernes,21:15:00,INMACULADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,76736000,,1
8/2/2013,VALLE,TULUÁ,Viernes,20:50:00,Escobar,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADA,SECUNDARIA,76834000,,1
9/2/2013,ANTIOQUIA,APARTADÓ,Sábado,20:46:00,POLICARPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5045000,,1
9/2/2013,ANTIOQUIA,GIRARDOTA,Sábado,14:25:00,VDA. EL TOTUMO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5308000,,1
9/2/2013,ANTIOQUIA,LA ESTRELLA,Sábado,10:25:00,VDA. TIERRA AMARILLA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5380000,,1
9/2/2013,ANTIOQUIA,LA UNIÓN,Sábado,19:40:00,VALLE DE MARIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5400000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,15:00:00,VEINTE DE JULIO C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,5:30:00,SAN BENITO C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,-,DESEMPLEADO,-,PRIMARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,5:30:00,SAN BENITO C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,5:50:00,PALENQUE 1 C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,-,DESEMPLEADO,-,PRIMARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,8:40:00,GUAYABAL C-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,21:08:00,BELEN C-16,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,4:25:00,ESTACION VILLA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
9/2/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,23:38:00,SAN JAVIER 1 C-13,URBANA,DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,,1
9/2/2013,ANTIOQUIA,REMEDIOS,Sábado,16:45:00,LA BRAVA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,55,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,NO REPORTADO,5604000,,1
9/2/2013,ANTIOQUIA,SABANETA,Sábado,4:20:00,ALTO DE LAS FLORES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5631000,,1
9/2/2013,ANTIOQUIA,SEGOVIA,Sábado,15:00:00,MATUNA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,NO REPORTA,-,EMPLEADO PARTICULAR,-,NO REPORTADO,5736000,,1
9/2/2013,ATLÁNTICO,BARRANQUILLA (CT),Sábado,3:00:00,EVARISTO SURDIZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,8001000,,1
9/2/2013,ATLÁNTICO,BARRANQUILLA (CT),Sábado,20:20:00,NUEVA COLOMBIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,8001000,,1
9/2/2013,ATLÁNTICO,BARRANQUILLA (CT),Sábado,22:10:00,LA SIERRITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8001000,,1
9/2/2013,BOLÍVAR,MOMPÓS,Sábado,10:00:00,SECTOR DE LA ALBARRADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,13468000,,1
9/2/2013,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Sábado,14:00:00,VDA. CAÑO AZUL LOZADA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,18753000,,1
9/2/2013,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Sábado,14:00:00,VDA. CAÑO AZUL LOZADA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,18753000,,1
9/2/2013,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Sábado,14:00:00,VDA. CAÑO AZUL LOZADA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,18753000,,1
9/2/2013,CAUCA,VILLA RICA,Sábado,0:50:00,3 DE MARZO,URBANA,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,19845000,,1
9/2/2013,CESAR,AGUACHICA,Sábado,8:40:00,-,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20011000,,1
9/2/2013,CESAR,AGUACHICA,Sábado,22:44:00,SAN EDUARDO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,20011000,,1
9/2/2013,CHOCÓ,RIOSUCIO,Sábado,19:00:00,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,NO REPORTA,COLOMBIA,EMPLEADO PARTICULAR,-,NO REPORTADO,27615000,,1
9/2/2013,CHOCÓ,RIOSUCIO,Sábado,11:10:00,ESCOLAR,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,NO REPORTA,COLOMBIA,EMPLEADO PARTICULAR,-,NO REPORTADO,27615000,,1
9/2/2013,CÓRDOBA,AYAPEL,Sábado,14:10:00,LLERAS CAMARGO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23068000,,1
9/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:15:00,LA ESTRELLITA E-1,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
9/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:15:00,LA ESTRELLITA E-1,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
9/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:15:00,LA ESTRELLITA E-1,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
9/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:27:00,BILBAO E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
9/2/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:58:00,SANTA CECILIA NORTE PARTE ALTA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,,1
9/2/2013,CUNDINAMARCA,SOACHA,Sábado,2:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,PRIMARIA,25754000,,1
9/2/2013,HUILA,NEIVA (CT),Sábado,18:50:00,LA ESPERANZA,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,41001000,,1
9/2/2013,MAGDALENA,CIÉNAGA,Sábado,7:00:00,CORDOBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,60,MASCULINO,VIUDO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,47189000,,1
9/2/2013,MAGDALENA,SANTA MARTA (CT),Sábado,18:30:00,DIVINO NIÑO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,47001000,,1
9/2/2013,NARIÑO,LA UNIÓN,Sábado,20:30:00,CUATRO DE JUNIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,52399000,,1
